id_cliente,probabilidad_compra_lujo,segmento_score,accion_recomendada,sexo,edad,ciudad,nivel_ingreso,total_pedidos,gasto_total_neto,gasto_lujo_neto,gasto_lujo_share,luxury_order_share,recencia_dias,antiguedad_cliente_dias,pedidos_por_mes,ticket_medio_pedido
1193,0.348025846118186,bajo,Campaña de nutrición y fidelización,F,52.0,Buenos Aires,medio,8,6322.05,3073.91,0.48622045064496483,0.5,2,289,1.1428571428571428,790.25625
1017,0.34796792249566577,bajo,Campaña de nutrición y fidelización,M,39.0,Quito,medio,7,3339.74,1318.07,0.3946624587542743,0.14285714285714285,108,332,1.0,477.10571428571427
1418,0.347948078269968,bajo,Campaña de nutrición y fidelización,F,60.0,Quito,bajo,4,4852.88,3410.12,0.7027002522213613,0.75,2,257,1.0,1213.22
1393,0.34788240315862196,bajo,Campaña de nutrición y fidelización,M,63.0,CDMX,medio,6,4411.28,3014.66,0.6833980159953573,0.5,0,302,1.0,735.2133333333333
848,0.3478509539029212,bajo,Campaña de nutrición y fidelización,M,43.0,Lima,medio,5,4444.2,2346.71,0.5280387921335674,0.2,0,256,1.6666666666666667,888.8399999999999
1753,0.34780181872026994,bajo,Campaña de nutrición y fidelización,M,22.0,Santiago,alto,6,6476.07,4357.07,0.6727953836200041,0.5,3,273,1.2,1079.345
1208,0.34775096919896453,bajo,Campaña de nutrición y fidelización,M,21.0,Bogotá,bajo,3,1663.3,526.13,0.31631696025972467,0.3333333333333333,2,308,1.0,554.4333333333333
1572,0.3477429203211754,bajo,Campaña de nutrición y fidelización,M,45.0,Quito,medio,7,8412.38,6296.27,0.7484528754050579,0.7142857142857143,4,292,1.4,1201.7685714285712
157,0.34774003463964176,bajo,Campaña de nutrición y fidelización,F,61.0,Buenos Aires,alto,9,7941.88,4469.35,0.5627571809193793,0.4444444444444444,0,283,1.8,882.4311111111112
2166,0.34749094702827954,bajo,Campaña de nutrición y fidelización,F,27.0,Santiago,bajo,6,8935.44,6829.05,0.7642656657086836,0.6666666666666666,20,296,1.0,1489.24
2247,0.3473927291864566,bajo,Campaña de nutrición y fidelización,F,64.0,CDMX,medio,8,5788.12,4008.95,0.6926169464351118,0.375,4,290,1.6,723.515
1254,0.347386786304665,bajo,Campaña de nutrición y fidelización,M,21.0,CDMX,alto,4,3809.09,2885.38,0.7574985101428425,0.5,134,327,1.3333333333333333,952.2725
624,0.34734799909911684,bajo,Campaña de nutrición y fidelización,M,64.0,Buenos Aires,medio,3,1572.75,1014.78,0.6452265140677158,0.3333333333333333,214,326,1.5,524.25
279,0.3473467828921212,bajo,Campaña de nutrición y fidelización,F,37.0,Lima,medio,6,3748.7000000000003,2590.76,0.6911089177581562,0.16666666666666666,33,283,1.2,624.7833333333333
2350,0.3473179163189687,bajo,Campaña de nutrición y fidelización,M,69.0,Buenos Aires,medio,6,3017.2,0.0,0.0,0.0,1,277,1.2,502.8666666666666
1073,0.34727030231028544,bajo,Campaña de nutrición y fidelización,M,44.0,Buenos Aires,medio,5,4386.25,2110.65,0.481196922200057,0.6,3,234,1.6666666666666667,877.25
1770,0.34724374489927856,bajo,Campaña de nutrición y fidelización,F,47.0,Bogotá,bajo,9,9791.63,6674.34,0.6816372759183099,0.6666666666666666,3,318,1.5,1087.9588888888889
1422,0.34721949969866917,bajo,Campaña de nutrición y fidelización,F,23.0,Santiago,medio,9,7819.9400000000005,5396.860000000001,0.6901408450704226,0.5555555555555556,1,315,1.8,868.8822222222223
1014,0.34717737936560067,bajo,Campaña de nutrición y fidelización,F,39.0,Quito,bajo,5,2563.09,1365.88,0.532903643648877,0.4,3,267,1.6666666666666667,512.618
902,0.34709875617124775,bajo,Campaña de nutrición y fidelización,M,60.0,Santiago,medio,5,5415.34,2417.0299999999997,0.44633023965254254,0.4,52,305,1.25,1083.068
2225,0.3470348202501886,bajo,Campaña de nutrición y fidelización,M,61.0,Bogotá,bajo,7,3149.51,1242.35,0.3944581855590234,0.2857142857142857,3,277,1.4,449.93
2129,0.3469336886879131,bajo,Campaña de nutrición y fidelización,F,19.0,Bogotá,medio,6,5095.18,3007.56,0.5902755152909219,0.6666666666666666,2,297,1.5,849.1966666666667
2386,0.3468363042896965,bajo,Campaña de nutrición y fidelización,M,53.0,Monterrey,alto,3,950.29,0.0,0.0,0.0,88,283,1.0,316.7633333333333
1900,0.346807974166099,bajo,Campaña de nutrición y fidelización,M,28.0,Buenos Aires,bajo,4,1871.96,770.72,0.4117181991068185,0.5,5,266,1.3333333333333333,467.99
1838,0.3466698468682623,bajo,Campaña de nutrición y fidelización,M,26.0,Quito,bajo,5,3807.06,2730.79,0.7172962863732119,0.4,17,292,1.25,761.412
724,0.3466481344859267,bajo,Campaña de nutrición y fidelización,F,42.0,Santiago,medio,5,5795.32,3930.42,0.678205862661596,0.6,101,312,1.0,1159.0639999999999
2415,0.34653491286681104,bajo,Campaña de nutrición y fidelización,M,43.0,Bogotá,alto,3,3097.65,1854.49,0.5986764159927687,0.6666666666666666,69,327,1.0,1032.55
723,0.34650533899350855,bajo,Campaña de nutrición y fidelización,M,27.0,Buenos Aires,bajo,5,8691.66,6862.91,0.7895971540534259,0.8,0,252,1.0,1738.3319999999999
2133,0.3464971231544647,bajo,Campaña de nutrición y fidelización,M,59.0,Bogotá,medio,3,3742.46,2889.7000000000003,0.7721391811802932,0.6666666666666666,5,300,1.0,1247.4866666666667
2351,0.3464561755271067,bajo,Campaña de nutrición y fidelización,M,41.0,Monterrey,alto,8,5996.79,3930.84,0.655490687517822,0.5,1,254,2.0,749.59875
1469,0.3464017485919224,bajo,Campaña de nutrición y fidelización,M,41.0,Quito,bajo,3,4894.0,3809.8599999999997,0.7784756845116468,0.6666666666666666,212,320,1.0,1631.3333333333333
78,0.3463886260153136,bajo,Campaña de nutrición y fidelización,M,59.0,CDMX,alto,7,6740.0,4358.9800000000005,0.64673293768546,0.42857142857142855,0,311,1.1666666666666667,962.8571428571429
1914,0.3463870277038983,bajo,Campaña de nutrición y fidelización,M,59.0,CDMX,bajo,4,7937.89,7032.9400000000005,0.885996152629981,0.75,0,266,1.0,1984.4725
268,0.3463013208481921,bajo,Campaña de nutrición y fidelización,M,18.0,Santiago,alto,4,2219.66,578.94,0.2608237297604138,0.25,100,317,1.3333333333333333,554.915
2204,0.3462251954543315,bajo,Campaña de nutrición y fidelización,F,49.0,Quito,alto,12,6871.96,2557.72,0.37219657855982863,0.16666666666666666,2,309,1.5,572.6633333333333
770,0.34620959024334474,bajo,Campaña de nutrición y fidelización,F,22.0,Lima,medio,3,1362.81,562.41,0.4126840865564532,0.3333333333333333,1,269,1.0,454.27000000000004
742,0.3461866761246428,bajo,Campaña de nutrición y fidelización,M,51.0,CDMX,alto,10,7243.46,3027.33,0.4179397691158645,0.3,13,324,1.4285714285714286,724.346
2102,0.34616095152493165,bajo,Campaña de nutrición y fidelización,F,18.0,Lima,medio,5,4387.08,2017.99,0.4599847734711927,0.6,134,317,1.0,877.4159999999999
161,0.34610888814395746,bajo,Campaña de nutrición y fidelización,F,66.0,Buenos Aires,medio,4,2809.74,1334.1,0.4748126161139465,0.25,0,249,1.0,702.435
1762,0.3460879060150357,bajo,Campaña de nutrición y fidelización,F,40.0,CDMX,alto,3,3337.1900000000005,3133.6500000000005,0.9390085670878794,0.6666666666666666,4,297,1.0,1112.3966666666668
991,0.3460584671331689,bajo,Campaña de nutrición y fidelización,M,38.0,Bogotá,medio,7,3445.85,1120.15,0.32507218828445816,0.2857142857142857,2,291,1.4,492.2642857142857
1677,0.34595695115371483,bajo,Campaña de nutrición y fidelización,F,55.0,Lima,medio,3,4130.84,2341.48,0.5668290226685129,0.6666666666666666,9,266,1.0,1376.9466666666667
338,0.3459233944149144,bajo,Campaña de nutrición y fidelización,F,33.0,CDMX,bajo,4,2016.7200000000003,1348.41,0.6686153754611448,0.25,1,294,1.0,504.18000000000006
1178,0.34590487771381406,bajo,Campaña de nutrición y fidelización,M,69.0,Lima,alto,6,4802.59,2940.93,0.612363328953752,0.3333333333333333,1,257,2.0,800.4316666666667
374,0.34582451414118376,bajo,Campaña de nutrición y fidelización,M,28.0,CDMX,bajo,5,5059.92,2668.45,0.5273699979446315,0.6,0,273,1.0,1011.984
1444,0.3458061815130995,bajo,Campaña de nutrición y fidelización,F,20.0,Monterrey,medio,7,5938.77,2846.33,0.47927937940011145,0.2857142857142857,3,272,1.1666666666666667,848.3957142857143
359,0.34570276633947083,bajo,Campaña de nutrición y fidelización,F,21.0,Lima,bajo,5,2954.76,2244.71,0.759692834612625,0.4,2,285,1.25,590.9520000000001
1847,0.34556433609660864,bajo,Campaña de nutrición y fidelización,M,61.0,Bogotá,bajo,5,2099.38,0.0,0.0,0.0,0,258,1.25,419.87600000000003
2170,0.34534916800377014,bajo,Campaña de nutrición y fidelización,M,69.0,CDMX,medio,8,7408.43,3901.8199999999997,0.5266729927933448,0.5,0,304,1.6,926.05375
821,0.3453245209592495,bajo,Campaña de nutrición y fidelización,F,44.0,CDMX,bajo,5,3273.52,1548.77,0.47312067743590996,0.4,1,276,1.25,654.704
785,0.34530103602876006,bajo,Campaña de nutrición y fidelización,M,38.0,Santiago,medio,6,6752.599999999999,3729.75,0.5523428012913545,0.8333333333333334,41,290,1.2,1125.4333333333332
999,0.3452404303215998,bajo,Campaña de nutrición y fidelización,M,64.0,Santiago,alto,8,6784.16,4138.35,0.6100018277870806,0.5,0,296,2.0,848.02
1719,0.34516147741034864,bajo,Campaña de nutrición y fidelización,M,41.0,Buenos Aires,medio,8,10000.41,7855.67,0.7855347930734841,0.625,0,326,1.6,1250.05125
2315,0.34515813551129026,bajo,Campaña de nutrición y fidelización,F,23.0,Bogotá,medio,4,6820.5599999999995,6277.61,0.9203950995226199,0.75,67,313,1.3333333333333333,1705.1399999999999
2394,0.3450726688832697,bajo,Campaña de nutrición y fidelización,F,28.0,Bogotá,alto,10,7731.32,5435.51,0.7030507080291594,0.7,2,307,2.0,773.132
1354,0.34495636462771906,bajo,Campaña de nutrición y fidelización,M,58.0,CDMX,medio,5,3882.37,3158.17,0.8134644559895116,0.6,2,291,1.25,776.4739999999999
1103,0.3448661707276105,bajo,Campaña de nutrición y fidelización,M,52.0,CDMX,medio,5,2977.58,940.97,0.3160183773399875,0.2,1,292,1.0,595.516
740,0.34480086109772945,bajo,Campaña de nutrición y fidelización,M,42.0,CDMX,bajo,9,8102.4,4462.55,0.5507689079778831,0.5555555555555556,1,326,1.5,900.2666666666667
1196,0.34479247396477397,bajo,Campaña de nutrición y fidelización,F,68.0,CDMX,medio,5,7184.86,4699.879999999999,0.6541366150488666,0.6,3,276,1.0,1436.9720000000002
521,0.3447658067514119,bajo,Campaña de nutrición y fidelización,M,27.0,CDMX,medio,5,3252.33,1986.25,0.6107160097530079,0.6,1,314,1.0,650.466
912,0.3445706761341454,bajo,Campaña de nutrición y fidelización,F,38.0,Lima,bajo,5,2369.71,885.16,0.3735309383848656,0.2,5,283,1.0,473.942
2097,0.34454863024534954,bajo,Campaña de nutrición y fidelización,M,30.0,Buenos Aires,medio,4,4130.01,1573.4499999999998,0.3809797070709271,0.5,35,278,1.0,1032.5025
2050,0.34446338827842926,bajo,Campaña de nutrición y fidelización,F,25.0,Lima,bajo,4,955.55,247.63,0.2591491810998901,0.25,20,269,1.0,238.8875
376,0.34438459754260964,bajo,Campaña de nutrición y fidelización,M,41.0,Lima,medio,8,9467.18,7187.02,0.7591510882860577,0.25,1,318,1.6,1183.3975
1845,0.3443277195446547,bajo,Campaña de nutrición y fidelización,M,20.0,CDMX,bajo,8,5607.12,2272.59,0.4053043273552198,0.375,3,286,2.0,700.89
608,0.3443269670278112,bajo,Campaña de nutrición y fidelización,M,19.0,Quito,bajo,9,4963.85,2820.7,0.5682484361936803,0.3333333333333333,3,302,1.8,551.5388888888889
2034,0.34429308300778294,bajo,Campaña de nutrición y fidelización,M,64.0,Santiago,alto,7,5342.09,2617.58,0.48999174480399993,0.14285714285714285,1,293,1.4,763.1557142857143
841,0.34427399182664864,bajo,Campaña de nutrición y fidelización,F,53.0,Santiago,medio,5,3429.0600000000004,1133.9,0.3306737123293264,0.2,0,283,1.25,685.812
642,0.3442441471875859,bajo,Campaña de nutrición y fidelización,M,57.0,CDMX,alto,7,4669.14,3275.86,0.7015981529789211,0.2857142857142857,6,308,1.4,667.0199999999999
1570,0.3440717606182595,bajo,Campaña de nutrición y fidelización,M,36.0,CDMX,medio,5,6081.33,4087.43,0.6721276431306967,0.6,93,321,1.25,1216.266
1600,0.34406432604348325,bajo,Campaña de nutrición y fidelización,F,45.0,Santiago,bajo,7,4297.95,1717.75,0.39966728323968403,0.2857142857142857,0,281,1.4,613.9928571428571
2294,0.34400920921220834,bajo,Campaña de nutrición y fidelización,M,33.0,CDMX,bajo,5,4951.93,2492.29,0.5032966944201553,0.6,33,289,1.0,990.3860000000001
2397,0.3439713441891934,bajo,Campaña de nutrición y fidelización,M,40.0,Lima,bajo,6,2003.69,0.0,0.0,0.0,0,270,1.2,333.9483333333333
1292,0.3439603744185644,bajo,Campaña de nutrición y fidelización,F,21.0,Buenos Aires,medio,4,3701.9,1509.66,0.40780680191253144,0.25,4,240,1.3333333333333333,925.475
1173,0.3439352977154445,bajo,Campaña de nutrición y fidelización,F,56.0,Bogotá,medio,7,7527.41,3582.17,0.475883471207228,0.2857142857142857,0,308,1.75,1075.3442857142857
448,0.3439170454258119,bajo,Campaña de nutrición y fidelización,M,30.0,CDMX,bajo,7,5546.7,3256.2,0.587051760506247,0.5714285714285714,4,291,1.75,792.3857142857142
801,0.34378444947775033,bajo,Campaña de nutrición y fidelización,F,69.0,CDMX,bajo,4,2296.1,675.06,0.2940028744392666,0.25,1,284,1.3333333333333333,574.025
2100,0.3437647951449543,bajo,Campaña de nutrición y fidelización,F,22.0,Lima,medio,7,6181.11,4033.88,0.6526141744767526,0.5714285714285714,3,294,1.4,883.0157142857142
2331,0.34366806401092487,bajo,Campaña de nutrición y fidelización,M,27.0,Bogotá,alto,8,7112.21,4182.05,0.5880099153427697,0.375,5,309,1.6,889.0262500000001
1435,0.3436324657879323,bajo,Campaña de nutrición y fidelización,M,30.0,Santiago,medio,6,7632.5,5695.2,0.7461775302980674,0.5,1,289,1.0,1272.0833333333333
1893,0.34361595863176797,bajo,Campaña de nutrición y fidelización,F,66.0,Bogotá,bajo,7,3021.45,837.77,0.277274156448063,0.2857142857142857,0,299,1.4,431.63571428571424
329,0.3436103892065193,bajo,Campaña de nutrición y fidelización,M,44.0,Buenos Aires,alto,6,4334.82,2489.81,0.5743744838309319,0.5,2,268,1.5,722.4699999999999
760,0.34360951829179753,bajo,Campaña de nutrición y fidelización,F,46.0,Monterrey,bajo,8,6660.9400000000005,4122.89,0.6189651910991542,0.375,3,293,1.3333333333333333,832.6175000000001
1382,0.34349727889927684,bajo,Campaña de nutrición y fidelización,M,41.0,Buenos Aires,medio,8,6734.3099999999995,4642.19,0.6893341708356164,0.5,0,313,1.6,841.7887499999999
2308,0.3434029285655573,bajo,Campaña de nutrición y fidelización,M,41.0,Quito,medio,6,9322.24,7891.889999999999,0.8465658468350954,0.8333333333333334,2,296,1.2,1553.7066666666667
77,0.3433830685974123,bajo,Campaña de nutrición y fidelización,M,51.0,Monterrey,bajo,8,9133.62,6433.68,0.7043954094871474,0.5,0,285,1.6,1141.7025
1723,0.3433614755498876,bajo,Campaña de nutrición y fidelización,F,34.0,Monterrey,medio,8,7340.89,3566.23,0.48580349249205473,0.375,3,270,1.6,917.61125
349,0.3432868052463086,bajo,Campaña de nutrición y fidelización,M,50.0,Lima,medio,4,3967.54,2731.73,0.6885198384893411,0.75,4,268,1.0,991.885
1425,0.34327273863596797,bajo,Campaña de nutrición y fidelización,M,49.0,Bogotá,bajo,7,6339.45,2806.04,0.44263145856501745,0.2857142857142857,1,315,1.1666666666666667,905.6357142857142
1331,0.34326616879253935,bajo,Campaña de nutrición y fidelización,M,55.0,Santiago,bajo,7,7108.26,3699.2,0.520408651343648,0.42857142857142855,40,319,1.0,1015.4657142857143
60,0.3432633392693164,bajo,Campaña de nutrición y fidelización,F,50.0,CDMX,medio,5,7702.0,4679.13,0.6075214230070112,0.6,1,275,1.0,1540.4
172,0.3432631329548397,bajo,Campaña de nutrición y fidelización,F,23.0,Quito,medio,4,2434.47,1659.2199999999998,0.6815528636623166,0.75,5,271,1.3333333333333333,608.6175
2196,0.3431572110555685,bajo,Campaña de nutrición y fidelización,M,29.0,Lima,medio,4,2536.2,709.69,0.27982414636069713,0.25,3,275,1.0,634.0500000000001
1836,0.3431366531279959,bajo,Campaña de nutrición y fidelización,M,52.0,Santiago,bajo,5,5134.61,3030.08,0.5901285589363165,0.6,0,270,1.25,1026.922
1026,0.3429774521470875,bajo,Campaña de nutrición y fidelización,M,69.0,CDMX,medio,4,2398.11,1463.41,0.6102347265137963,0.5,0,308,1.0,599.5275
1905,0.3429593534963363,bajo,Campaña de nutrición y fidelización,F,63.0,Monterrey,bajo,4,1212.27,0.0,0.0,0.0,5,245,1.3333333333333333,303.0675
347,0.342925942785844,bajo,Campaña de nutrición y fidelización,F,23.0,Bogotá,medio,6,2635.14,527.0,0.1999893743785909,0.16666666666666666,139,316,1.0,439.19
1586,0.34285093095267294,bajo,Campaña de nutrición y fidelización,M,47.0,CDMX,bajo,4,4328.79,3355.36,0.7751265365148229,0.75,89,313,1.3333333333333333,1082.1975
122,0.3426973158318528,bajo,Campaña de nutrición y fidelización,F,63.0,CDMX,medio,8,4736.46,2118.04,0.44717785012435446,0.125,16,295,1.3333333333333333,592.0575
555,0.3426280188234704,bajo,Campaña de nutrición y fidelización,F,38.0,Bogotá,alto,3,1609.02,396.56,0.24646057848876957,0.3333333333333333,61,270,1.5,536.34
822,0.34261547767705536,bajo,Campaña de nutrición y fidelización,M,38.0,Quito,bajo,3,2366.2,956.75,0.40434029245203285,0.3333333333333333,16,310,1.0,788.7333333333332
886,0.34253796674691783,bajo,Campaña de nutrición y fidelización,F,32.0,Quito,medio,9,11605.949999999999,7273.629999999999,0.6267156070808507,0.4444444444444444,2,314,1.125,1289.5500000000002
574,0.34251424821582754,bajo,Campaña de nutrición y fidelización,M,63.0,Santiago,bajo,6,4714.62,3070.55,0.6512826060212701,0.5,24,288,1.2,785.77
643,0.34250708014031295,bajo,Campaña de nutrición y fidelización,M,22.0,Santiago,bajo,5,3246.36,1375.79,0.4237946500080089,0.4,3,271,1.25,649.272
339,0.3424656040175701,bajo,Campaña de nutrición y fidelización,M,31.0,CDMX,bajo,7,5442.64,2153.08,0.39559478488380634,0.42857142857142855,0,280,1.4,777.5200000000001
2121,0.34242902499443817,bajo,Campaña de nutrición y fidelización,M,30.0,Quito,medio,7,5704.67,3743.54,0.656223760533037,0.42857142857142855,0,297,2.3333333333333335,814.9528571428572
1443,0.3423321920812584,bajo,Campaña de nutrición y fidelización,M,42.0,CDMX,medio,7,3983.0299999999997,391.88,0.09838740858090449,0.14285714285714285,0,273,1.75,569.0042857142856
44,0.3422484572832254,bajo,Campaña de nutrición y fidelización,M,29.0,Santiago,medio,8,8618.18,7406.57,0.8594123121123021,0.5,23,297,1.1428571428571428,1077.2725
133,0.3422443908207359,bajo,Campaña de nutrición y fidelización,F,36.0,Buenos Aires,alto,8,9297.84,7100.32,0.7636526332997771,0.5,0,278,1.0,1162.23
2297,0.342105171287135,bajo,Campaña de nutrición y fidelización,F,55.0,Lima,medio,9,7371.57,4536.6900000000005,0.6154306341796931,0.4444444444444444,2,328,1.2857142857142858,819.0633333333333
812,0.3420117975921928,bajo,Campaña de nutrición y fidelización,F,44.0,Santiago,alto,4,641.57,178.93,0.27889396324641114,0.25,0,270,1.0,160.3925
2086,0.341996821443713,bajo,Campaña de nutrición y fidelización,F,24.0,Quito,medio,6,5835.41,3415.3599999999997,0.5852819253488615,0.3333333333333333,5,280,1.5,972.5683333333333
1279,0.3418400944194907,bajo,Campaña de nutrición y fidelización,F,40.0,Buenos Aires,medio,3,1996.0,637.36,0.3193186372745491,0.3333333333333333,154,331,1.0,665.3333333333334
2370,0.3417908694498413,bajo,Campaña de nutrición y fidelización,M,47.0,Lima,alto,9,7018.41,4552.56,0.6486597391716928,0.5555555555555556,1,325,1.5,779.8233333333333
372,0.341773923255436,bajo,Campaña de nutrición y fidelización,M,36.0,Lima,bajo,10,6496.96,2480.16,0.38174161453972316,0.2,18,310,1.4285714285714286,649.696
2164,0.341728845479389,bajo,Campaña de nutrición y fidelización,M,40.0,Santiago,alto,6,3208.65,1743.65,0.5434216882489521,0.3333333333333333,4,286,1.2,534.775
1219,0.34168523312177423,bajo,Campaña de nutrición y fidelización,F,61.0,Bogotá,medio,5,2784.15,1243.25,0.4465456243377691,0.2,0,261,1.25,556.83
635,0.34165981445372273,bajo,Campaña de nutrición y fidelización,M,20.0,CDMX,alto,5,2066.35,1013.9499999999999,0.49069615505601666,0.4,0,286,1.6666666666666667,413.27
816,0.34158088030961076,bajo,Campaña de nutrición y fidelización,F,24.0,Monterrey,alto,7,7242.599999999999,4228.13,0.583786209372325,0.5714285714285714,0,255,1.75,1034.6571428571428
283,0.34152507485635997,bajo,Campaña de nutrición y fidelización,M,51.0,Santiago,medio,7,4843.06,1391.87,0.28739474629676276,0.2857142857142857,1,264,2.3333333333333335,691.8657142857144
738,0.3414971176624525,bajo,Campaña de nutrición y fidelización,F,58.0,CDMX,bajo,6,3585.61,785.4200000000001,0.21904780497600132,0.16666666666666666,1,274,1.0,597.6016666666667
945,0.34147940864979587,bajo,Campaña de nutrición y fidelización,F,67.0,CDMX,alto,3,4626.45,3455.17,0.7468296425985367,0.6666666666666666,0,277,1.0,1542.1499999999999
1789,0.34147521731150154,bajo,Campaña de nutrición y fidelización,F,58.0,Lima,bajo,5,7730.58,5323.02,0.688566705214874,0.8,0,260,1.6666666666666667,1546.116
581,0.3413336430887224,bajo,Campaña de nutrición y fidelización,M,26.0,Santiago,medio,5,3141.2,338.83,0.10786642047625111,0.2,1,240,1.6666666666666667,628.24
1667,0.3409905978948047,bajo,Campaña de nutrición y fidelización,M,39.0,Quito,alto,9,7029.46,3759.8199999999997,0.5348661205839423,0.5555555555555556,94,324,1.2857142857142858,781.0511111111111
1803,0.34078994649896543,bajo,Campaña de nutrición y fidelización,F,37.0,CDMX,bajo,7,4701.35,2216.33,0.47142416539930015,0.42857142857142855,0,306,1.4,671.6214285714286
228,0.34057341670479435,bajo,Campaña de nutrición y fidelización,M,31.0,CDMX,medio,4,1710.8799999999999,665.22,0.3888174506686618,0.25,0,286,1.0,427.71999999999997
2467,0.34045906302726603,bajo,Campaña de nutrición y fidelización,M,58.0,Monterrey,alto,7,6174.16,4049.1000000000004,0.655813908288739,0.2857142857142857,17,293,1.4,882.0228571428572
884,0.3403587171061584,bajo,Campaña de nutrición y fidelización,M,25.0,Monterrey,medio,10,7653.91,3019.91,0.3945578142413485,0.2,1,292,2.0,765.391
402,0.3402613191667072,bajo,Campaña de nutrición y fidelización,M,27.0,Lima,bajo,6,4664.91,2834.05,0.6075251183838488,0.3333333333333333,0,299,1.2,777.485
1098,0.3402261408616569,bajo,Campaña de nutrición y fidelización,M,64.0,Bogotá,bajo,4,2960.9,2405.6400000000003,0.8124691816677363,0.75,5,331,1.3333333333333333,740.225
428,0.3402146565659394,bajo,Campaña de nutrición y fidelización,M,40.0,Bogotá,medio,8,12484.2,9650.13,0.7729874561445667,0.5,4,316,1.0,1560.5249999999999
2248,0.3400936688912892,bajo,Campaña de nutrición y fidelización,F,40.0,Quito,bajo,7,5483.5,2864.8599999999997,0.5224509893316311,0.42857142857142855,1,288,1.1666666666666667,783.3571428571429
2227,0.3400844190083704,bajo,Campaña de nutrición y fidelización,F,53.0,Bogotá,medio,5,3445.13,1452.5100000000002,0.42161253711761243,0.4,3,277,1.0,689.0260000000001
1340,0.33996931728132285,bajo,Campaña de nutrición y fidelización,M,43.0,Quito,medio,8,9088.43,6836.04,0.7521695166271842,0.5,1,313,1.3333333333333333,1136.05375
765,0.33991442661743,bajo,Campaña de nutrición y fidelización,F,19.0,CDMX,medio,7,4879.08,3871.29,0.793446715364372,0.5714285714285714,0,317,1.4,697.0114285714286
2226,0.3397941382028874,bajo,Campaña de nutrición y fidelización,F,21.0,Buenos Aires,alto,7,5403.58,2131.17,0.3943996387580086,0.2857142857142857,74,290,1.75,771.9399999999999
362,0.3397624752054844,bajo,Campaña de nutrición y fidelización,F,63.0,Bogotá,bajo,3,4439.54,2871.84,0.6468778296850575,0.6666666666666666,18,329,1.0,1479.8466666666666
1642,0.33974905760816865,bajo,Campaña de nutrición y fidelización,F,63.0,Monterrey,alto,5,4777.4,1980.25,0.4145037049441119,0.4,19,251,1.0,955.4799999999999
2338,0.3396954900251792,bajo,Campaña de nutrición y fidelización,M,39.0,CDMX,bajo,4,3614.67,2577.93,0.7131854360149059,0.25,2,298,1.0,903.6675
1127,0.33968000244950824,bajo,Campaña de nutrición y fidelización,M,21.0,Bogotá,bajo,3,1976.0,0.0,0.0,0.0,38,308,1.0,658.6666666666666
2363,0.33954408302812034,bajo,Campaña de nutrición y fidelización,F,34.0,CDMX,medio,4,1950.0500000000002,914.08,0.46874695520627674,0.25,5,301,1.0,487.51250000000005
2273,0.33954123019651006,bajo,Campaña de nutrición y fidelización,F,65.0,Santiago,bajo,5,1808.81,0.0,0.0,0.0,6,258,1.0,361.762
2069,0.33943560879301216,bajo,Campaña de nutrición y fidelización,M,38.0,Buenos Aires,medio,8,5237.69,3099.4700000000003,0.5917627809205968,0.5,3,310,1.3333333333333333,654.71125
1107,0.3393981625202006,bajo,Campaña de nutrición y fidelización,F,38.0,Bogotá,alto,5,5975.34,3112.48,0.5208875143506478,0.4,1,290,1.25,1195.068
392,0.339291471565598,bajo,Campaña de nutrición y fidelización,F,66.0,Santiago,medio,4,3038.83,1965.82,0.6469002872816183,0.5,91,330,1.3333333333333333,759.7075
1133,0.3391943341862437,bajo,Campaña de nutrición y fidelización,M,48.0,Bogotá,bajo,5,4643.0,2553.03,0.5498664656472109,0.4,1,275,1.6666666666666667,928.6
1757,0.33914483951209007,bajo,Campaña de nutrición y fidelización,F,63.0,CDMX,alto,4,4421.11,3384.54,0.7655407804827294,0.5,5,292,1.0,1105.2775
1198,0.3390812333686306,bajo,Campaña de nutrición y fidelización,F,46.0,Lima,medio,8,7889.81,4683.110000000001,0.5935643570630978,0.5,3,292,1.3333333333333333,986.2262499999999
6,0.3390537121452204,bajo,Campaña de nutrición y fidelización,M,24.0,Buenos Aires,medio,4,2763.4,1093.26,0.3956213360353188,0.25,4,282,1.0,690.85
1818,0.3390303226717727,bajo,Campaña de nutrición y fidelización,F,60.0,Santiago,alto,6,9086.44,7486.89,0.82396296019123,0.8333333333333334,85,323,1.2,1514.4066666666668
1998,0.33887708301171116,bajo,Campaña de nutrición y fidelización,F,45.0,Santiago,medio,4,786.36,0.0,0.0,0.0,0,267,1.3333333333333333,196.59
442,0.33886511728875324,bajo,Campaña de nutrición y fidelización,M,53.0,Lima,medio,4,3453.09,2351.1099999999997,0.6808713355284686,0.5,5,301,1.3333333333333333,863.2724999999999
1289,0.3387496610710682,bajo,Campaña de nutrición y fidelización,M,58.0,CDMX,medio,5,6292.57,4380.9,0.6962020287418336,0.6,27,321,1.0,1258.514
2155,0.3386886888335022,bajo,Campaña de nutrición y fidelización,M,47.0,Santiago,alto,4,1637.81,1084.54,0.6621891428187641,0.25,41,327,1.0,409.4525
1399,0.3386570366416024,bajo,Campaña de nutrición y fidelización,M,29.0,Lima,alto,7,4553.700000000001,2862.78,0.6286711904605046,0.2857142857142857,1,308,1.4,650.5285714285716
1660,0.3385753039078806,bajo,Campaña de nutrición y fidelización,M,45.0,Buenos Aires,medio,4,1547.26,0.0,0.0,0.0,2,247,1.3333333333333333,386.815
